name,x,y,size
Cap V4,-0.6454650163650513,-0.7200615406036377,396
Meteora pools,-0.11350324749946594,0.9177952408790588,207
Zencha Finance,0.6614602208137512,-0.6690435409545898,352
Gyroscope Protocol,0.9729300141334534,-0.13647228479385376,471
PulseX V1,0.6193833351135254,-0.6986960172653198,33
PEAKDEFI,0.9795330762863159,-0.21459738910198212,328
FunDex,-0.22783425450325012,0.8904361724853516,75
Uplift DAO,-0.4413907825946808,-0.8254784941673279,104
Proteo Defi,-0.3030305504798889,-0.9049733281135559,415
FX Swap,-0.6830111145973206,-0.7440512180328369,354
Snowflake Exchange,-0.13905411958694458,-0.8923179507255554,297
Rari Capital,-0.8945346474647522,-0.18811412155628204,354
Friend3,0.1597193330526352,0.21821613609790802,354
Astaria,-0.8260728716850281,0.14258399605751038,491
Tulip,-0.3494119346141815,-0.36413511633872986,325
LIFE,0.15032048523426056,-0.9358527064323425,443
Voodoo Trade,-0.5401126742362976,0.829913854598999,368
LowcostSwap,0.5750129818916321,0.7760369777679443,448
BasePaint,0.47560885548591614,-0.8973971009254456,106
Caviar V1,0.9295905232429504,-0.36981096863746643,367
Milky Cow,-0.53083735704422,-0.5589214563369751,164
Paladin Dullahan,0.7998255491256714,-0.5148246884346008,450
Solarbeam,0.7936869263648987,-0.3881955146789551,45
Compound,-0.564099907875061,0.7228232026100159,326
FlatCoin DEX,0.11102040112018585,-0.8702126741409302,22
BlackPool,0.8548519611358643,0.2882227897644043,239
Rodeo,0.5414361357688904,-0.4703559875488281,52
Buffer Finance,-0.8849684596061707,-0.43854546546936035,11
ENS,-0.023681625723838806,0.8915707468986511,85
The Llamas,0.21937796473503113,0.9367777705192566,249
MMO Finance,-0.6652392148971558,-0.6221527457237244,46
Nemesis DAO,0.872123658657074,0.3998596668243408,150
Gnosis DAO,-0.90413898229599,-0.4856049120426178,278
Neutrino,-0.48837530612945557,0.4562011957168579,208
CowSwap smartBCH,-0.11817967891693115,-0.8042141795158386,447
Yodeswap,0.838282585144043,-0.3181931674480438,365
Pear DAO,0.4865134656429291,-0.8102724552154541,275
QAO,-0.5715014338493347,-0.7371059656143188,125
Seamless Protocol,0.974719226360321,-0.15472979843616486,493
Ethos Reserve,0.8761537075042725,0.4632723927497864,27
Simps,-0.18782643973827362,-0.6508268713951111,135
Streamflow,-0.22559905052185059,-0.9777293801307678,494
CobraSwap,0.21176281571388245,-0.8865978717803955,176
VAX,0.9280210733413696,-0.20295748114585876,449
HeliSwap,-0.6767418384552002,0.7024959325790405,361
OrcaDAO,-0.7521960139274597,0.6054184436798096,46
Orca,-0.9739775657653809,0.22527216374874115,291
Cometa,0.6899253129959106,-0.628686785697937,59
Revert V3 Staker,0.6279671788215637,0.7879878282546997,365
KEEP Network,0.7039763927459717,0.6369156241416931,432
BrightSide,-0.5056677460670471,-0.8930381536483765,345
BFX Finance,0.9651011228561401,-0.29585573077201843,439
MFIL Protocol,-0.7195082306861877,0.6287018656730652,238
SuperRare,0.9772924780845642,-0.08776583522558212,163
Lixir Finance,-0.36821112036705017,-0.9437480568885803,375
Synthswap V2,-0.3524324893951416,0.9447645545005798,181
DungeonSwap,0.7937144637107849,0.494243860244751,240
Atlantis Loans,-0.5527699589729309,0.4854682385921478,152
Hexal,-0.9857584834098816,-0.07975628226995468,57
Notional,0.5003984570503235,-0.90301513671875,302
Level Finance,0.05201585963368416,0.984173059463501,49
BullionFX,-0.9261617660522461,-0.3136996030807495,391
Beamer Bridge,-0.7268630862236023,0.7581437826156616,245
Angle,0.2897244095802307,0.9307494759559631,468
MilkySwap,-0.4917861223220825,0.7348379492759705,30
Xana,-0.8320922255516052,0.5581250786781311,397
ZigZag,-0.4504488706588745,-0.3952431380748749,315
Fegex,0.6155398488044739,0.7557023763656616,437
Mirror,-0.38346123695373535,-0.8750534653663635,12
Galatea Cash,0.8007888197898865,0.6637529730796814,396
Only1,-0.3300158679485321,-0.8666845560073853,117
Dogeswap,-0.08917858451604843,-0.8276557922363281,149
xExchange,0.4753132462501526,-0.7878336906433105,457
Paribus,0.7537569403648376,0.6400918364524841,85
Morpho Compound,0.1691548228263855,0.9851202368736267,48
UniTrade,-0.7979386448860168,-0.274432510137558,160
VultureSwap,0.6555205583572388,-0.7871630191802979,186
Jupiter Aggregator,-0.8558347225189209,-0.3720371723175049,144
ChainPort,0.2880525588989258,0.9473680853843689,100
O3 Swap,-0.4748438894748688,0.8515588641166687,270
Serum Swap,0.9386149644851685,0.3670557737350464,152
VaporDex V1,-0.9487181901931763,0.06274514645338058,30
PWN,-0.9833013415336609,0.1299995332956314,195
UXD,0.46108919382095337,0.9011626839637756,183
Infinity Pad,0.8435229659080505,-0.5869159698486328,230
Luxor Money,-0.8276025056838989,0.47179070115089417,184
Jet V1,0.8062976598739624,0.5560801029205322,228
FireBot,0.6781514286994934,0.45635953545570374,314
Laari Finance,0.5566369891166687,-0.41355159878730774,358
MEXC,-0.7371959090232849,-0.4807857871055603,269
HoldStation DeFutures,-0.9450078010559082,0.3041001856327057,452
wagmi sh,-0.5760618448257446,-0.7053875923156738,25
Risk Harbor,-0.9518906474113464,-0.09572234749794006,217
xDollar,0.5776053071022034,0.615573525428772,260
SolidPulse,0.0863310843706131,-0.9309257864952087,299
MM Optimizer,0.9290571212768555,-0.4031396806240082,298
Acala Swap,-0.29856356978416443,-0.7430352568626404,417
Starfish Liquid Staking,0.38820382952690125,0.571527361869812,206
Wild Base,-0.9863110184669495,0.04635851830244064,274
Etherberry Finance,0.5727503895759583,-0.6655685901641846,54
BAO Ballast,0.27733075618743896,-0.8676665425300598,287
rhino.fi,-0.31345584988594055,-0.880135715007782,31
Ladex Exchange,-0.18307462334632874,0.7048563957214355,402
Arable Protocol,-0.5334819555282593,-0.8966467976570129,201
VVS Standard,-0.6736101508140564,-0.7601872682571411,160
MiniSwap,-0.9564104080200195,-0.05908463895320892,81
XEUS,-0.8058743476867676,-0.2655356824398041,161
MoonLift,0.8224412202835083,-0.6110646724700928,161
Finext Finance,-0.906035304069519,0.04328949749469757,402
Algofi Lend,0.36148643493652344,-0.6123775243759155,81
VITCSwap,0.48311999440193176,0.674568235874176,455
Platypus Finance,0.9159778356552124,0.06082182750105858,27
Stealcam,-0.8498260378837585,-0.459453821182251,226
Solidly,-0.3532828092575073,-0.9143548011779785,93
DefiDollar DAO,-0.866218626499176,0.5232685804367065,382
Pulsar Money,-0.7298306226730347,0.3388334810733795,118
Angel Protocol,-0.7968856692314148,0.6461396217346191,404
PayCash,0.6359561681747437,-0.3347710967063904,481
Flamingo Finance,0.10210541635751724,0.8372728824615479,263
LionDEX,-0.967096745967865,-0.05289831757545471,492
ImpactMarket,-0.8414218425750732,-0.18028387427330017,80
Ubeswap,-0.3894321322441101,-0.8325391411781311,209
Ice DAO,-0.20931893587112427,-0.9563541412353516,356
YieldFlow,0.923740029335022,-0.2577441930770874,227
Redacted Protocol,0.0371900238096714,-0.9776433706283569,179
BasketDAO,0.7385426759719849,-0.5328708291053772,357
Covo V1,-0.08050695061683655,-0.8531673550605774,442
Credix,0.27446117997169495,0.7169361710548401,74
YFII,0.19760169088840485,-0.3368223309516907,249
Amun,-0.6614430546760559,-0.800451934337616,284
ZYXSwap,0.5327364802360535,-0.7858721017837524,138
Unlockd,0.2927980422973633,-0.8848176002502441,261
Bumper Finance,0.6458950042724609,0.7916785478591919,95
Ghost,0.9086499214172363,-0.09271102398633957,396
IceSwap,-0.6847484707832336,0.5580956935882568,145
MM Finance Polygon,-0.7306744456291199,-0.6449940800666809,472
BiShares,-0.3925192952156067,0.6669545769691467,36
WanLend,0.8672692775726318,0.5052347183227539,157
Outcome Finance,0.24880863726139069,-0.9418436884880066,60
Kucoin,0.8973479866981506,0.11450771242380142,129
XBased,0.3410658836364746,-0.8130426406860352,231
CryptoYieldFocus,-0.6639653444290161,-0.7329021096229553,198
Impossible Finance,0.7722612023353577,0.5323812961578369,461
Rikkei Finance,-0.5832553505897522,-0.7674513459205627,500
FlitSwap,0.7014361023902893,0.586394727230072,375
Velocore V1,-0.8817210793495178,-0.5346689224243164,351
YieldFields,0.04494639113545418,0.9487165808677673,17
AlgoRai Finance,0.7563672661781311,-0.5256876945495605,293
DAOventures,0.286482036113739,-0.9669604897499084,213
Caribou Finance,-0.08546827733516693,0.6735998392105103,112
DYAD,-0.8709399104118347,-0.457318514585495,326
Bagelswap,-0.8465399146080017,-0.032022710889577866,252
Equilibria,0.9559957385063171,0.21709711849689484,331
Strudel Finance,0.6580554246902466,0.6682317852973938,63
Kimochi,0.9648787975311279,0.16958004236221313,230
CatsLuck,0.7450241446495056,-0.6079928874969482,471
Mobius Money,0.49235960841178894,-0.8676701188087463,89
Thorstarter,0.3581447899341583,0.7810580134391785,284
Ancora Finance,-0.703336238861084,-0.5425483584403992,287
Amphora,-0.5845012068748474,0.7200812697410583,29
forlend,-0.004342108499258757,0.7292653918266296,70
Lago Bridge,-0.8934569954872131,0.5063402056694031,99
KriyaDEX,0.5476535558700562,0.7926619648933411,282
DefiCurrent,0.5646842122077942,-0.6244304776191711,165
Rubic,-0.8074576258659363,-0.35318368673324585,79
BT.Finance,-0.17005817592144012,0.9398542046546936,394
ShrikePerps,-0.9028859734535217,0.318352609872818,500
Bow,-0.9323740601539612,0.12292581051588058,487
The Dragon's Lair,0.04299204796552658,0.8856067657470703,233
Avatr,0.1448564976453781,0.9786325693130493,291
Tegisto,-0.9336473345756531,0.35415881872177124,46
Predy V5,0.608008861541748,0.8284521698951721,493
BendDAO Lending,0.4204624593257904,-0.7015769481658936,301
One Cash,-0.9515942335128784,-0.14013268053531647,483
BlazeBot,0.5677008032798767,0.8663125038146973,445
Dezswap,-0.4814811646938324,-0.7870126366615295,161
Tethys AMM,0.6944125294685364,0.6170703172683716,189
WOOFi Swap,-0.49723637104034424,-0.7668690085411072,133
Milkydex,0.580910325050354,-0.6899718642234802,248
Scientix,-0.813533365726471,-0.5462652444839478,14
MakerDAO,-0.3753902316093445,0.8348122835159302,173
BaksDAO,0.43097272515296936,-0.8888154625892639,446
Aptos,-0.24370679259300232,0.9560309648513794,219
Mimas Finance,-0.46271735429763794,0.8086393475532532,211
EmiSwap,-0.8153030276298523,0.4189535081386566,93
SynFutures V2,0.8590853810310364,-0.035012856125831604,43
Velodrome V1,-0.890169620513916,-0.3173294961452484,93
Forta,-0.867449164390564,0.49945497512817383,261
Luchadores,-0.40200281143188477,-0.8732869029045105,92
Quasar Vaults,0.5472235083580017,0.8562459945678711,334
SuperBots,-0.9619911313056946,-0.28503504395484924,70
mySwap,0.9288680553436279,-0.27218759059906006,412
Meld Gold,0.7922300100326538,0.2671024799346924,243
KlaySwap,0.8163935542106628,-0.35906004905700684,372
Flair Dex,0.68889319896698,-0.7325612306594849,86
Concave,0.21443013846874237,0.9562050700187683,303
Bass Exchange,-0.36696764826774597,0.8500416874885559,160
Starfish Finance,0.9410369396209717,-0.37483876943588257,169
Guard-Helmet,-0.8480651378631592,-0.48424145579338074,275
Hadouken Lend,0.9979808926582336,0.023472046479582787,344
SkullSwap V3,-0.4751686751842499,0.8921701908111572,27
Ammos Finance,-0.6059682965278625,0.8174423575401306,202
Pulse DAO,0.36452576518058777,-0.9151663780212402,112
Fraxlend,-0.20976759493350983,0.6756339073181152,440
RenVM,0.547398567199707,-0.8539097309112549,408
Roe Finance,-0.9113548398017883,0.22804796695709229,383
SingularityDAO,0.19055119156837463,0.9511774778366089,480
Trisolaris,0.5011538863182068,0.8053988814353943,194
Hotpot Finance,-0.6144489645957947,0.4172123372554779,117
StableDoin,0.46851301193237305,0.4944171607494354,141
Tulip Protocol,-0.9030278325080872,0.39884355664253235,394
Grave Finance,0.439118891954422,-0.7845425009727478,307
Puzzle Swap,0.04916195571422577,0.9360135197639465,481
Frax,0.8364187479019165,0.4441153407096863,121
Zonic,-0.3247406780719757,0.9438188076019287,169
Crunchy Network,-0.5711501240730286,0.8339967131614685,364
Tokenlon,-0.2230396270751953,-0.8075404167175293,89
Croblanc,-0.8443856835365295,-0.5804330706596375,438
BITPIF,-0.8154929280281067,0.1142212375998497,248
TangoSwap,0.8379307389259338,0.4674638509750366,18
Hotfriescoin,-0.9913275837898254,0.08441716432571411,359
TEN Finance,-0.7546571493148804,-0.5672276616096497,481
GemKeeper,-0.5276240706443787,-0.810004711151123,485
Revoke.cash,0.5574506521224976,0.7650889158248901,308
Metropolis,-0.14877896010875702,0.9454648494720459,211
Verified Credits,-0.9327957034111023,-0.06488169729709625,10
ChainTools,-0.8966232538223267,-0.47879359126091003,383
BOB CDP,-0.41994261741638184,-0.9026199579238892,376
Sunrise Gaming,0.9365031123161316,-0.32860779762268066,410
Cardstarter,0.6704983115196228,0.0653650313615799,469
AAVE V3,0.3557143807411194,0.8476871252059937,74
KRAV,0.20061948895454407,0.7882254719734192,374
Bubbleswap V1,0.8958698511123657,-0.13234487175941467,139
Dawn Star Finance,0.8700125217437744,0.4899112284183502,391
KillSwitch,0.28586527705192566,0.9621231555938721,37
BetHash,0.9434263706207275,-0.20232103765010834,185
Rigoblock,0.36675477027893066,0.8755242824554443,93
Litx,0.05329890549182892,-0.7678797841072083,102
MCDEX,0.9486464262008667,-0.04309720918536186,462
Froggy Protocol,0.8209227323532104,0.47414571046829224,453
Granary Finance,0.8033354878425598,0.5204646587371826,43
Yieldly,-0.558842122554779,-0.7724193334579468,177
Yogurt Finance,0.5330846905708313,-0.7050898671150208,89
SFT Protocol,-0.04917186126112938,0.9893045425415039,262
DarumaDAO,0.12925086915493011,0.8672735691070557,389
Squid-Defi,0.8020715117454529,0.6071547865867615,68
PacificSwap V2,-0.4611932635307312,0.8573853373527527,344
Weld Finance,0.41744524240493774,-0.882352352142334,260
Aevo,-0.43277665972709656,-0.9329420924186707,223
Bepro Network,0.484676331281662,0.8236582279205322,336
Aeria,0.15765008330345154,0.8261446356773376,219
BaseX,0.42806825041770935,0.8939924240112305,115
Klondike Finance,-0.5651538372039795,0.38413575291633606,165
OCP Finance,-0.7838784456253052,0.460753470659256,315
OpenBook,0.7643252611160278,0.6076614260673523,327
Terraswap,-0.8640336394309998,-0.48848769068717957,135
Friends With Benefits,-0.4744044244289398,0.5245041251182556,286
Vela Exchange,0.7403057813644409,0.30387285351753235,412
OraiChain,-0.9113142490386963,0.30019816756248474,387
Klap,0.8321954011917114,0.5555208325386047,481
Jet Fixed Term,0.8911704421043396,-0.4571235775947571,281
Sovryn Zero,0.3751164972782135,0.8933702707290649,459
ShadeLend,0.6546287536621094,-0.33477646112442017,380
BambooDeFi,-0.6471932530403137,-0.6808783411979675,116
MYSO V2,0.18417732417583466,-0.8898463249206543,80
Hats.V1,-0.3808484971523285,0.8718011379241943,320
GoodDollar,0.7270336747169495,-0.5663118362426758,153
Sculptor Finance,-0.6008837819099426,0.7577496767044067,276
Trader Joe DEX,-0.8786666989326477,-0.3125894069671631,343
Hodltree,-0.41083499789237976,0.8790789842605591,158
SecretSwap,-0.8686943650245667,0.3958032429218292,266
SpookySwap,0.8309798240661621,-0.15673786401748657,374
Silo Protocol,-0.2809380888938904,-0.9311008453369141,428
Quicksilver Protocol,0.9811782836914062,0.026391996070742607,109
Vendor V2,0.335947185754776,0.8633798956871033,315
Cover Protocol,-0.346704363822937,-0.8101282715797424,230
Premia V3,0.5958002209663391,0.8431975841522217,277
PolyCub,0.2267906367778778,-0.6362118721008301,484
Bonsai Strike,-0.7230793833732605,-0.39078232645988464,150
Sharpe Magnum,-0.8015497326850891,0.5659660696983337,110
BiSwap V2,-0.9327890872955322,-0.1074976697564125,149
Brainiac Finance,0.710453450679779,-0.7204098105430603,252
Paint Swap,-0.565726637840271,0.6277976632118225,121
Gravity Finance,-0.7912701964378357,-0.4295704960823059,172
Y2R,-0.9207382202148438,0.2035287320613861,175
PaperDAO,0.6138639450073242,-0.6687743067741394,443
HorizonDEX,0.9741098284721375,-0.09955032914876938,461
xBank Finance,0.7107633352279663,-0.25182777643203735,156
Minto,0.7980093955993652,0.43606698513031006,54
LFGSwap Arbitrum,0.40203216671943665,0.8749012351036072,271
Inverse Finance FiRM,0.37932637333869934,-0.8083773851394653,277
IoTeX Monster Go,-0.9273135662078857,-0.030127674341201782,42
ZooCoin,0.39002272486686707,0.9245545864105225,382
Beamex,-0.011491901241242886,0.9822023510932922,398
OpenSea V2,0.25530654191970825,-0.9023249745368958,425
HaloDAO,-0.7648959159851074,-0.3778448700904846,56
Opium,0.6619100570678711,0.7633501291275024,239
NoahArkDAO,0.979594349861145,-0.18820077180862427,208
Crabada,-0.10103633254766464,-0.9657871127128601,378
Augmented Finance,0.9174544215202332,0.22490958869457245,472
Brinc Finance,-0.8216763734817505,-0.6258516907691956,217
0vix,0.7085451483726501,0.6993726491928101,457
StellaSwap V2,-0.7318630814552307,-0.5943403840065002,353
Morpho Aave,0.9609608054161072,0.02124796435236931,500
SMBSwap V2,-0.6114585995674133,-0.8532412648200989,106
IQ,-0.24038752913475037,0.7424131631851196,144
Hord,0.862889289855957,0.13675500452518463,129
Premio,0.8778679966926575,0.15257129073143005,461
Hummus Exchange,-0.01498884055763483,0.9139314293861389,160
SafeSwap,0.658626914024353,-0.2428266555070877,107
Cap,-0.8961145281791687,-0.45798376202583313,388
Phantom Finance,0.3574523329734802,0.8218395709991455,154
HomeCoin,-0.4511728286743164,0.892643392086029,49
Wild Credit,0.5952252745628357,-0.7613055109977722,29
Camelot V2,-0.8635777831077576,-0.3966672420501709,432
Reax Lending,-0.5035104751586914,-0.7925446629524231,85
Houses of Rome,0.9183537364006042,-0.4416698217391968,215
Auragi Finance,0.942407488822937,-0.21662747859954834,224
NEUY,-0.9350813031196594,0.033578671514987946,110
Zyberswap AMM,0.2290831059217453,-0.9413342475891113,232
Coinscope,-0.9430104494094849,-0.22880025207996368,31
Grappa Finance,0.5505247116088867,-0.6954185962677002,448
AuroraSwap,0.6428897380828857,0.6435908675193787,15
Arbitrove,-0.5765722393989563,-0.42792314291000366,347
Factor V1,-0.46715953946113586,-0.9035205245018005,146
DeeppDAO,-0.19523105025291443,-0.8695195913314819,457
mStable CDP,0.5287681818008423,0.7288544774055481,10
Algebra DEX,0.3571799695491791,-0.7924882769584656,472
Bank of Cronos OHM,-0.8339542150497437,0.5195159316062927,185
HashKing,0.7079866528511047,-0.7629249095916748,297
Foundation,0.9469048380851746,-0.014705024659633636,366
Meteora vaults,-0.0478421151638031,-0.9588282704353333,291
LayerBank,0.0015267119742929935,-0.9766137599945068,459
Jelly,-0.05021563544869423,0.9438906311988831,373
Titano Swych,-0.8885664939880371,-0.4219256639480591,429
RealT RMM Marketplace,-0.68207848072052,-0.3282187879085541,483
RskSwap,-0.5086921453475952,-0.5925867557525635,475
Vanilla,0.8672682046890259,-0.15686075389385223,200
Alium Swap,-0.34088823199272156,0.92493736743927,18
Metavault DAO,-0.3653792142868042,-0.8608026504516602,114
King Finance,-0.8717151880264282,0.32289400696754456,289
PlsPrint,0.879001796245575,-0.02369706705212593,457
Avault,-0.21005085110664368,0.9024636149406433,203
MochiFi,0.976580023765564,0.14797163009643555,118
Spectrum Finance,-0.02661757543683052,0.9826217293739319,270
Base3D,-0.8508152365684509,-0.37376415729522705,140
BakerySwap,-0.821666419506073,-0.4982559382915497,378
Merit Circle,-0.6995416283607483,0.15404754877090454,233
Synthetix,0.8896637558937073,0.45205023884773254,348
Basis Markets,0.9597520232200623,0.09958906471729279,464
RCPswap,0.9465973973274231,0.20884524285793304,402
Doge Shrek,0.8606078624725342,-0.2859962582588196,295
Lenen,-0.8956567049026489,0.20830026268959045,151
MagicFox Vaults,0.746155321598053,-0.7020459771156311,485
Infy Protocol,-0.32387498021125793,-0.8918492794036865,403
Acala,-0.8049817085266113,0.470940500497818,168
ParaSpace Lending V2,-0.7318102121353149,0.5325774550437927,338
BCHPad,-0.11648111045360565,0.9737291932106018,49
VampireSwap,-0.6770227551460266,-0.5483598113059998,158
Rocket Pool,-0.9239627122879028,-0.07710462808609009,128
Waterfall DEX,-0.8598476052284241,-0.5158039331436157,200
GooseFX,0.9838111996650696,0.13637611269950867,495
Flexa,0.46628206968307495,-0.8955445885658264,277
Rage Trade,0.4617713689804077,0.8606749773025513,385
ScarySwap,0.5019920468330383,-0.8169609308242798,81
Spin Spot,-0.012345735915005207,0.9504983425140381,239
printyfinance,-0.03033551201224327,0.8762902617454529,234
Agave,0.7613444328308105,-0.4594186842441559,472
Quickswap Lend,-0.8822047114372253,0.3098808228969574,201
Binance Multi Chain Capital,-0.19731689989566803,-0.8979175090789795,448
Tethys Perpetual,0.01300512533634901,0.9103997349739075,276
MetalX Dex,0.27381980419158936,0.9517943263053894,268
Ramses V2,-0.09613671898841858,0.7322387099266052,164
Meter Liquid Staking,-0.344073086977005,-0.8159188032150269,108
WOWswap,-0.019299158826470375,0.9920014142990112,131
Arbitrum,-0.6412966251373291,-0.6197313070297241,351
WEMIX.FI AMM,-0.9515142440795898,-0.19099274277687073,166
zkEVMSwap,0.8439416885375977,0.24956873059272766,203
Dystopia,-0.5006986856460571,-0.8309966921806335,261
ValleySwap,-0.46527835726737976,-0.6560437083244324,406
MetaLend,0.8455630540847778,-0.22875002026557922,13
Binance staked ETH,0.7459426522254944,0.28795555233955383,122
Colony,0.5031943321228027,0.7377767562866211,325
Archi Finance,-0.9267665147781372,-0.41852718591690063,494
MM Stableswap,0.6107465028762817,0.2765522301197052,197
XLSD,0.2797304391860962,-0.9053898453712463,92
Revoluzion,-0.6090799570083618,0.725722074508667,311
HyperJump,0.025482438504695892,-0.892267107963562,43
WingRiders,0.5386053323745728,0.6891522407531738,66
Citrus,0.909819483757019,0.2882547676563263,394
KibbleSwap,0.039535216987133026,-0.7050281167030334,439
BlueSpade,0.7806931734085083,0.49357640743255615,33
MIND Games,0.3774622678756714,-0.9042385220527649,233
stCELO,-0.9184155464172363,-0.10587266087532043,147
Huckleberry AMM,0.22594577074050903,0.9640096426010132,190
Bank of Cronos Loans,-0.7413727045059204,0.2843075394630432,400
Empyreal,0.9291894435882568,0.20860594511032104,425
SUN.io,-0.4348842203617096,-0.912046492099762,399
RBX,-0.6223172545433044,0.7580861449241638,260
Andromeada,-0.5887619853019714,0.548354983329773,369
Nuls,0.8768404722213745,0.4141506552696228,231
ETHA Lend,-0.9323500990867615,0.18410207331180573,67
Kogefarm,-0.3668246269226074,0.9005498290061951,247
Blueshift,-0.30778759717941284,0.682762861251831,136
Sushi Trident,0.37198320031166077,-0.8538817763328552,122
Joe V2,-0.4660278260707855,-0.7619608044624329,498
QiDao,-0.8393343687057495,-0.5223503112792969,208
Inverse Finance Frontier,0.8131517171859741,-0.568202018737793,233
CatsApes,0.3008543848991394,0.9071016311645508,129
Teahouse Managed,0.6317554712295532,0.5899387001991272,58
Drops,-0.9517029523849487,0.17205871641635895,339
EverRise,0.8516531586647034,-0.6001770496368408,76
iZiSwap,-0.140305757522583,-0.9792231917381287,250
Gaur Money,0.941719114780426,-0.12233222275972366,479
ZORA,-0.689849853515625,0.7198226451873779,459
Syrup Finance,0.8357987403869629,-0.34480994939804077,45
Piggybank DAO,0.6570550799369812,0.6362946629524231,168
Polaris Finance,-0.8438662886619568,0.5694531202316284,235
StarkEx,0.5892619490623474,0.5842068791389465,426
SashimiDAO,-0.8983016014099121,-0.2692674696445465,259
SwapBased Perp,-0.7647090554237366,0.7070340514183044,28
Ketchup Finance,0.8335065245628357,-0.42780452966690063,468
FXDX,-0.3680085241794586,0.7269887924194336,144
DODO,0.4155682623386383,-0.8430933952331543,102
MahaDAO Arth,0.6812286972999573,-0.1710672229528427,52
ToxicDeer Finance,-0.7957644462585449,-0.029754633083939552,237
Darkness,0.41278979182243347,-0.7040317058563232,153
Astroport Classic,0.6934992671012878,0.3079070746898651,262
Fathom Dex,-0.18380489945411682,0.8844900131225586,73
1Beam,-0.5469810962677002,-0.7413744330406189,492
Telcoin,0.39940834045410156,0.7870783805847168,275
Symphony Finance,0.027752559632062912,0.9847978949546814,178
Comfy Money,0.8877252340316772,0.09732412546873093,59
Green Planet,-0.9684277176856995,-0.12036648392677307,232
MonoLend,0.8132001161575317,-0.33992433547973633,346
MochiSwap,0.3299795091152191,0.9092887043952942,357
ArbiNYAN,0.7637346982955933,-0.5546531677246094,234
GrizzlyFi Hives,0.6393712162971497,0.6957091689109802,473
Paladin DAO,-0.046791546046733856,-0.9693774580955505,166
Increment Lending,-0.9109093546867371,0.35703933238983154,391
Energiswap,0.675118625164032,-0.615856409072876,489
MoneyOnChain,-0.5908212065696716,-0.7334368824958801,481
BackedFi,-0.8121067881584167,0.38335078954696655,174
Lighter,-0.9328064918518066,0.40923652052879333,332
Kokomo Finance,0.5288703441619873,-0.45971283316612244,483
Meridian Finance,-0.9458608627319336,-0.34581542015075684,62
Coinwind,0.99330735206604,-0.12677738070487976,38
Hyphen,0.741464376449585,-0.6766483187675476,188
Swell,-0.896212100982666,0.2278272658586502,472
RubikFarm,-0.7106341123580933,-0.6126801371574402,49
MetaCoin Swap,-0.8999902009963989,0.2625521719455719,103
PirateDAO,0.8738176822662354,-0.4040336608886719,147
ICPSwap,0.9464876651763916,-0.1845303475856781,99
S Finance,-0.9384427666664124,-0.26630574464797974,69
Mooncake Finance,-0.41970038414001465,0.8550606369972229,419
ZeroShift,-0.9213486313819885,-0.013842679560184479,30
Neuronswap,0.0013497989857569337,-0.9911676049232483,171
Auctus,0.908383846282959,0.48651599884033203,53
BayMax,0.1634562462568283,-0.8791475892066956,291
w3bank,-0.7868297696113586,-0.5445860624313354,233
UnusDao,0.6711602210998535,-0.7424560189247131,252
OortSwap,-0.949500560760498,0.3281298875808716,474
ShibShift,0.09057722985744476,0.7536939978599548,326
Cone,-0.3857596218585968,0.7627996802330017,348
DBX Finance,-0.9327748417854309,-0.2835448980331421,498
Sapphire Mine,-0.9643955826759338,-0.10023745149374008,159
GroveCoin,-0.4317711889743805,-0.892258882522583,93
Themis Staking,0.9338157176971436,-0.34365352988243103,120
FutureSwap,-0.36716312170028687,-0.9084024429321289,190
Camelot V3,-0.9901083707809448,-0.05934394523501396,400
Pangolin,-0.17400558292865753,0.9845853447914124,245
Optitude Finance,0.493282675743103,-0.7966027855873108,456
PepeTeam sWAVES,-0.19880740344524384,0.9366458654403687,311
Spartacus Exchange,-0.9417022466659546,-0.38025230169296265,116
Sudo Inu,0.8544327616691589,0.32887059450149536,439
Spiral Finance,-0.7883282899856567,-0.5615915656089783,55
Crystalvale,-0.19285905361175537,0.9123024940490723,65
Y2K V2,-0.9177999496459961,-0.09308181703090668,63
Revest Finance,-0.5262389779090881,-0.5448763370513916,389
Chest Finance,-0.59134441614151,-0.4988231062889099,81
MantisSwap,0.4988131821155548,0.8241604566574097,144
Forge SX Trade,-0.4555552005767822,0.7281922698020935,266
EmberSwap,-0.7270426154136658,-0.4553036093711853,123
Aequinox,0.6730939745903015,0.3031829595565796,235
Pika,0.44444507360458374,0.8541950583457947,148
DDDX,-0.8442099094390869,0.49315667152404785,462
BananaFarm,-0.5123279690742493,0.713665246963501,26
Haedal Protocol,0.7982701063156128,-0.16171519458293915,88
Skeleton Finance,0.47243204712867737,0.8800631165504456,351
Cesta Finance,0.9104276895523071,0.0410139262676239,133
StellaSwap V3,-0.6641435623168945,-0.19108045101165771,367
Phoenix DEX,-0.7456766963005066,-0.635259747505188,461
StakeEasy,-0.8079306483268738,-0.5949602723121643,459
Voltage AMM,-0.9751238822937012,0.15819814801216125,433
SMBSwap V3,0.22524161636829376,0.9497366547584534,314
Lobis,-0.7250981330871582,-0.7778201103210449,340
LlamaPay,0.8458132147789001,0.5200076103210449,66
Solv Protocol RWA,-0.7049950361251831,0.7073661684989929,455
Uniswap V1,0.2178347259759903,0.8713564872741699,178
PartySwap,-0.8854073286056519,0.5383922457695007,243
